10.00612642 ,15.13358022 ,10.23991659 ,15.15628524 ,10.23991659 ,15.15628524 ,9.82730365 ,15.29777943 ,10.38168496 ,15.17391460 ,10.38168496 ,15.17391460 
10.09254407 ,15.16876206 ,10.52345334 ,15.19154395 ,10.52345334 ,15.19154395 ,10.11032048 ,15.33699349 ,10.59110638 ,15.16656652 ,10.59110638 ,15.16656652 
10.31858756 ,15.16240717 ,10.86818084 ,15.13424103 ,10.86818084 ,15.13424103 ,10.45581445 ,15.28450930 ,10.76411965 ,15.13355847 ,10.76411965 ,15.13355847 
10.63305961 ,15.12545903 ,11.21550643 ,15.05951174 ,11.21550643 ,15.05951174 ,10.80414957 ,15.21463672 ,11.02374563 ,15.09856614 ,11.02374563 ,15.09856614 
10.95440205 ,15.08933596 ,11.52425004 ,15.03462783 ,11.52425004 ,15.03462783 ,11.11321051 ,15.19406597 ,11.28580576 ,15.07720912 ,11.28580576 ,15.07720912 
11.23884677 ,15.10990840 ,11.83110772 ,15.04208406 ,11.83110772 ,15.04208406 ,11.41993418 ,15.20580588 ,11.57171191 ,15.06477531 ,11.49229594 ,15.12754326 
11.58616271 ,15.08675637 ,12.14618852 ,15.04124192 ,12.14618852 ,15.04124192 ,11.73499603 ,15.20936304 ,11.86782603 ,15.04339872 ,11.68938884 ,15.18631217 
11.90178251 ,15.07091219 ,12.46759794 ,14.99036853 ,12.46759794 ,14.99036853 ,12.05708442 ,15.16298218 ,12.12087911 ,15.10018021 ,11.87060335 ,15.25237033 
12.25163387 ,15.08105912 ,12.78601399 ,14.92511249 ,12.57638054 ,15.30217828 ,12.37638054 ,15.10217828 ,12.36434139 ,15.17263736 ,12.04424249 ,15.32125647 
12.54150559 ,15.11136104 ,13.10108131 ,14.86332139 ,12.89227990 ,15.24479223 ,12.69227990 ,15.04479223 ,12.48635060 ,15.31779632 ,12.31025904 ,15.40336578 
12.88428562 ,15.10030696 ,13.41652967 ,14.82776457 ,12.56790201 ,15.75357546 ,13.00819396 ,15.01364322 ,12.57359212 ,15.49905451 ,12.59510010 ,15.50181938 
13.19965195 ,15.10602846 ,13.72384583 ,14.80921424 ,12.87577449 ,15.75220891 ,13.31573917 ,14.99938551 ,12.66925557 ,15.67471582 ,13.06736138 ,15.58229603 
13.53694149 ,15.13911349 ,14.02959110 ,14.80777054 ,12.74130505 ,16.12980353 ,13.62147479 ,15.00221082 ,12.75886828 ,15.86509072 ,13.59193358 ,15.66566373 
13.86116007 ,15.16403214 ,14.34077726 ,14.80871996 ,13.05132038 ,16.15678900 ,13.93261736 ,15.00750498 ,13.45825467 ,15.67690252 ,14.09696699 ,15.61396754 
14.19158041 ,15.13901832 ,14.65357444 ,14.81101453 ,15.35357444 ,15.01101453 ,14.24535201 ,15.01416666 ,14.30830799 ,15.39940852 ,14.60929547 ,15.53736326 
14.49827998 ,15.13370151 ,14.96253459 ,14.84462633 ,15.66253459 ,15.04462633 ,14.55381275 ,15.05208894 ,14.82073498 ,15.35826094 ,15.01501564 ,15.53401103 
14.83117203 ,15.15167637 ,15.26337325 ,14.90044884 ,15.85384269 ,15.31210638 ,14.85384269 ,15.11210638 ,15.28330500 ,15.36544752 ,15.39262332 ,15.55315356 
15.12983829 ,15.19298431 ,15.56095168 ,14.97620924 ,16.15033432 ,15.39201424 ,15.15033432 ,15.19201424 ,15.69953912 ,15.40132357 ,15.73464387 ,15.60556816 
15.45177120 ,15.19480529 ,15.85573302 ,15.06965991 ,16.54378216 ,15.48957159 ,15.44378216 ,15.28957159 ,16.08606708 ,15.47655366 ,16.05452260 ,15.69185677 
15.75633050 ,15.25231025 ,16.13180434 ,15.22612098 ,16.81764202 ,15.64987196 ,15.71764202 ,15.44987196 ,16.41709138 ,15.59245107 ,16.34781992 ,15.81825823 
16.06418570 ,15.29614053 ,16.38193879 ,15.41483010 ,17.06511730 ,15.84205511 ,15.96511730 ,15.64205511 ,16.72009082 ,15.73726180 ,16.62196790 ,15.97187321 
16.35781766 ,15.40040184 ,16.63162056 ,15.60729503 ,17.31208751 ,16.03798737 ,16.21208751 ,15.83798737 ,17.00359578 ,15.89619077 ,16.88616181 ,16.13908288 
16.63183047 ,15.48684031 ,16.88712209 ,15.78282024 ,17.56511341 ,16.21706283 ,16.46511341 ,16.01706283 ,17.27901529 ,16.05939646 ,17.14705374 ,16.31012189 
16.91621350 ,15.59153629 ,17.15161795 ,15.94915109 ,17.82726115 ,16.38707041 ,16.72726115 ,16.18707041 ,17.55114567 ,16.22462963 ,17.40830789 ,16.48304736 
17.20785301 ,15.71316130 ,17.42139788 ,16.11419095 ,18.09471047 ,16.55586090 ,16.99471047 ,16.35586090 ,17.82524626 ,16.38406478 ,17.67384497 ,16.65016498 
17.49738182 ,15.87898380 ,17.70473544 ,16.25075948 ,18.37611362 ,16.69637213 ,17.27611362 ,16.49637213 ,18.10538649 ,16.52611502 ,17.94736933 ,16.80004423 
17.77607715 ,16.01439068 ,17.99907208 ,16.34968094 ,18.66904041 ,16.79939353 ,17.56904041 ,16.59939353 ,18.39445781 ,16.63945129 ,18.23152708 ,16.92144608 
18.07339681 ,16.13466424 ,18.30884151 ,16.39419850 ,18.97815809 ,16.84823181 ,17.87815809 ,16.64823181 ,18.68942709 ,16.72483836 ,18.52295304 ,17.01506110 
18.36924236 ,16.26942965 ,18.61088114 ,16.42730812 ,19.27970598 ,16.88555533 ,18.17970598 ,16.68555533 ,19.00009986 ,16.79110262 ,18.83098435 ,17.08998993 
18.73288338 ,16.46504364 ,18.96835395 ,16.45132952 ,19.63680856 ,16.91456549 ,18.53680856 ,16.71456549 ,19.32880986 ,16.84163969 ,19.15772653 ,17.14969570 
19.11535157 ,16.56909894 ,19.32071499 ,16.46789821 ,19.98890392 ,16.93605230 ,18.88890392 ,16.73605230 ,19.65298518 ,16.88404822 ,19.48031667 ,17.20114575 
19.41399832 ,16.67841866 ,19.62634606 ,16.49497954 ,20.29412708 ,16.96739826 ,19.19412708 ,16.76739826 ,19.96985482 ,16.91571985 ,19.79600263 ,17.24165676 
19.73692473 ,16.76663185 ,19.93571940 ,16.49305479 ,20.60349714 ,16.96979323 ,19.50349714 ,16.76979323 ,20.28324654 ,16.92337785 ,20.10894572 ,17.25806487 
20.07385813 ,16.82733509 ,20.23820167 ,16.44298348 ,20.90664903 ,16.92395011 ,19.80664903 ,16.72395011 ,20.58617118 ,16.89237925 ,20.41254567 ,17.23553823 
20.36899035 ,16.81053482 ,20.51481954 ,16.32162853 ,21.18493432 ,16.80646918 ,20.08493432 ,16.60646918 ,20.87564619 ,16.81887625 ,20.70391396 ,17.17014761 
20.70599272 ,16.78614196 ,20.77595339 ,16.16477678 ,21.44823271 ,16.65327871 ,20.34823271 ,16.45327871 ,21.16251963 ,16.70731541 ,20.99376095 ,17.06664095 
21.08329463 ,16.69075767 ,21.06508811 ,15.97216977 ,21.74002846 ,16.46472742 ,20.64002846 ,16.26472742 ,21.44494464 ,16.57798491 ,21.27966802 ,16.94524710 
21.37649664 ,16.58967194 ,21.32461198 ,15.82482504 ,22.00158428 ,16.32102057 ,20.90158428 ,16.12102057 ,21.71794607 ,16.43969987 ,21.55641203 ,16.81463891 
21.67164172 ,16.45451356 ,21.58338477 ,15.65265325 ,22.26273574 ,16.15247860 ,21.16273574 ,15.95247860 ,21.98196716 ,16.28568268 ,21.82462283 ,16.66805386 
21.95283972 ,16.32446252 ,21.82035593 ,15.46941549 ,22.50224220 ,15.97256734 ,21.40224220 ,15.77256734 ,22.24491582 ,16.11110010 ,22.09233862 ,16.50088142 
22.29671899 ,16.13610003 ,22.09243765 ,15.23947738 ,22.77750784 ,15.74645049 ,21.67750784 ,15.54645049 ,22.51444216 ,15.91728633 ,22.36716829 ,16.31466891 
22.58382313 ,15.93458793 ,22.36520153 ,15.01510870 ,23.05337780 ,15.52591206 ,21.95337780 ,15.32591206 ,22.78179857 ,15.71141826 ,22.64016660 ,16.11634618 
22.88583277 ,15.68033707 ,22.62298212 ,14.77694879 ,23.31445850 ,15.29137455 ,22.21445850 ,15.09137455 ,23.04231206 ,15.48947630 ,22.90677419 ,15.90176474 
23.17044575 ,15.44021672 ,22.86350874 ,14.52001697 ,23.55854900 ,15.03782605 ,22.45854900 ,14.83782605 ,23.29680412 ,15.27880558 ,23.26774651 ,15.67329176 
23.48793592 ,15.19886129 ,23.10584394 ,14.25528329 ,23.80455683 ,14.87650170 ,22.70455683 ,14.57650170 ,23.53293796 ,15.05700584 ,23.63585331 ,15.42693394 
23.74099088 ,14.91104919 ,23.28525347 ,13.95948759 ,23.98807883 ,14.58323978 ,22.88807883 ,14.28323978 ,23.72491290 ,14.79392031 ,23.89174149 ,15.15525423 
23.93020707 ,14.61053814 ,23.37443602 ,13.63160070 ,24.08183070 ,14.25663004 ,22.98183070 ,13.95663004 ,23.87297796 ,14.50508804 ,24.09344208 ,14.85934509 
24.10315533 ,14.28451312 ,23.44002807 ,13.28681721 ,24.15223029 ,13.91279596 ,23.05223029 ,13.61279596 ,23.98799559 ,14.20404410 ,24.24238822 ,14.55528483 
24.22644437 ,14.01975165 ,23.48534787 ,12.97773046 ,24.20186120 ,13.60437210 ,23.10186120 ,13.30437210 ,24.07118051 ,13.89946578 ,24.35184411 ,14.24873069 
24.29648742 ,13.72110991 ,23.50090393 ,12.65746881 ,24.22188729 ,13.28435887 ,23.12188729 ,12.98435887 ,24.12126215 ,13.58882166 ,24.38986624 ,13.91607442 
24.36414175 ,13.41270277 ,23.47857839 ,12.34080868 ,24.20398520 ,12.96741789 ,23.10398520 ,12.66741789 ,24.15048591 ,13.27695195 ,24.39385193 ,13.57727721 
24.42895861 ,13.07331160 ,23.47570634 ,12.02550262 ,24.20551579 ,12.65210247 ,23.10551579 ,12.35210247 ,24.17562040 ,12.96294004 ,24.41076760 ,13.25107130 
24.44609775 ,12.76890082 ,23.49096336 ,11.70704019 ,24.22521775 ,12.33388410 ,23.12521775 ,12.03388410 ,24.19390971 ,12.64857727 ,24.42179487 ,12.92696481 
24.42843373 ,12.42478297 ,23.48568541 ,11.39373223 ,24.22431478 ,12.02053299 ,23.12431478 ,11.72053299 ,24.19928165 ,12.33543877 ,24.42438612 ,12.60830740 
24.43644551 ,12.12347286 ,23.46031455 ,11.08322797 ,24.20328170 ,11.70970477 ,23.10328170 ,11.40970477 ,24.19263487 ,12.02415497 ,24.41630693 ,12.29312400 
24.43957680 ,11.79208315 ,23.42681844 ,10.77686008 ,24.17406643 ,11.40289906 ,23.07406643 ,11.10289906 ,24.18679582 ,11.71217650 ,24.41050292 ,11.97875617 
24.41647190 ,11.46951730 ,23.42953002 ,10.46010550 ,24.18120033 ,11.08621322 ,24.21245849 ,10.40183639 ,24.19114263 ,11.39821403 ,24.41560427 ,11.66327745 
24.38707419 ,11.17258536 ,23.44785630 ,10.14391703 ,24.20393950 ,10.77031144 ,24.22194912 ,10.08525949 ,24.20454238 ,11.08213797 ,24.43031523 ,11.34632503 
24.36447645 ,10.88472152 ,23.47570294 ,9.82103522 ,24.23629156 ,10.44784990 ,24.24076951 ,9.76172605 ,24.22044904 ,10.76400836 ,24.44785938 ,11.02768126 
24.35336155 ,10.54056611 ,23.48476149 ,9.50085918 ,24.24981958 ,10.12783155 ,24.24088469 ,9.44142191 ,24.24116379 ,10.44561850 ,24.47042685 ,10.70904112 
24.34995577 ,10.23034265 ,23.52032357 ,9.18099604 ,24.28984418 ,9.80849611 ,24.34621762 ,9.45170611 ,24.27632152 ,10.12958443 ,24.50755189 ,10.39300130 
24.31192342 ,9.90943130 ,23.57999795 ,8.87185136 ,24.35382907 ,9.50021475 ,24.40156985 ,9.14175838 ,24.32393350 ,9.81952483 ,24.55717539 ,10.08311626 
24.29036021 ,9.61841169 ,23.64642739 ,8.57336165 ,24.42441961 ,9.20268164 ,24.46382525 ,8.84237027 ,24.37378035 ,9.50118112 ,24.60914595 ,9.76502223 
24.26035681 ,9.22514544 ,23.68756681 ,8.22300505 ,24.47044676 ,8.85293358 ,24.50006892 ,8.49147342 ,24.42224276 ,9.17343715 ,24.65983288 ,9.43755671 
24.27054712 ,8.87336342 ,23.73327861 ,7.88950980 ,24.52081043 ,8.52010908 ,24.64111995 ,8.35737245 ,24.52100997 ,8.86995044 ,24.76067644 ,9.13472343 
24.31216953 ,8.46788103 ,23.97636892 ,7.65105780 ,24.76720635 ,8.28507440 ,24.88085725 ,8.11554962 ,24.69790379 ,8.62086767 ,24.93927928 ,8.88685383 
24.56199597 ,7.93701929 ,24.28847206 ,7.51662134 ,25.08115609 ,8.15500868 ,25.19105294 ,7.97676862 ,24.88881360 ,8.50266457 ,25.13099325 ,8.76996858 
24.91261623 ,7.88057790 ,24.46541314 ,7.72399391 ,25.25518456 ,8.36483152 ,25.37087215 ,8.18165050 ,25.05236498 ,8.54275735 ,25.29425026 ,8.81119076 
25.05462641 ,8.07406093 ,24.58221327 ,8.04022808 ,25.36755798 ,8.68266564 ,25.49207621 ,8.49622305 ,25.19267272 ,8.68577155 ,25.43354944 ,8.95517369 
25.10599267 ,8.30139706 ,24.68124050 ,8.37121071 ,25.46195432 ,9.01499865 ,25.59571503 ,8.82579079 ,25.27348447 ,8.97371433 ,25.54498675 ,9.15819407 
25.21050885 ,8.51704617 ,24.73850322 ,8.66396818 ,25.38694586 ,9.65132978 ,25.65705969 ,9.11772021 ,25.31636437 ,9.31768010 ,25.62734119 ,9.39551553 
25.29181911 ,8.77167212 ,24.77251780 ,8.97171339 ,25.41235443 ,9.95990474 ,25.69536775 ,9.42496050 ,25.35600279 ,9.63089585 ,25.68558818 ,9.66077497 
25.35835602 ,9.09031008 ,24.79068971 ,9.28370713 ,25.42180788 ,10.27228423 ,25.01789401 ,9.73667011 ,25.38169132 ,9.95109143 ,25.72688575 ,9.94228128 
25.39915635 ,9.35920715 ,24.81015768 ,9.59450604 ,25.43259025 ,10.58350554 ,25.04169951 ,10.04716691 ,25.40811245 ,10.26697674 ,25.80699915 ,10.26484121 
25.44460548 ,9.69454015 ,24.84862582 ,9.91246450 ,25.46216547 ,10.90241413 ,25.08460330 ,10.36455727 ,25.43523564 ,10.58442669 ,25.89494289 ,10.60273012 
25.47460350 ,10.02469321 ,24.88421324 ,10.22640356 ,25.48897331 ,11.21722445 ,25.12457052 ,10.67796886 ,25.45509892 ,10.90319723 ,25.94119370 ,10.92835386 
25.50591536 ,10.36407850 ,24.89244317 ,10.55323779 ,25.48807428 ,11.54416105 ,25.13736296 ,11.00465633 ,25.45813089 ,11.22492034 ,25.96375734 ,11.25676248 
25.52160772 ,10.66178527 ,24.86753608 ,10.87779514 ,25.45411474 ,11.86789641 ,25.11698983 ,11.32952979 ,25.45271857 ,11.54477544 ,25.96759570 ,11.57983119 
25.57232200 ,11.03519197 ,24.86575585 ,11.19315916 ,25.44352972 ,12.18308776 ,25.11961294 ,11.64488792 ,25.44546418 ,11.85939972 ,25.96538416 ,11.89682225 
25.59725384 ,11.33429928 ,24.85813464 ,11.49521730 ,25.42747752 ,12.48481534 ,25.11620986 ,11.94702303 ,25.43568673 ,12.17062498 ,25.95705004 ,12.20933542 
25.61216081 ,11.69270655 ,24.85636707 ,11.80408114 ,25.41708665 ,12.79350941 ,25.11875488 ,12.25588145 ,25.42752906 ,12.48362823 ,25.94832864 ,12.52318264 
25.62586599 ,11.99360502 ,24.86002540 ,12.12157218 ,25.41187869 ,13.11097881 ,25.12684572 ,12.57329046 ,25.43215661 ,12.80120303 ,25.95092006 ,12.84140189 
25.66813334 ,12.32921110 ,24.91083752 ,12.44888235 ,25.45353196 ,13.43958012 ,25.18222285 ,12.89985928 ,25.46186947 ,13.11946317 ,25.97773743 ,13.16044565 
25.69991290 ,12.62072085 ,25.00029783 ,12.76036708 ,25.53426023 ,13.75344129 ,25.27602345 ,13.21006458 ,25.51404085 ,13.43192060 ,26.02652848 ,13.47385369 
25.72552793 ,12.96711922 ,25.10225840 ,13.05776973 ,25.62787707 ,14.05357490 ,25.71749659 ,14.20697917 ,25.58255128 ,13.73627917 ,26.09141732 ,13.77930226 
25.75347839 ,13.26027734 ,25.20876252 ,13.34148970 ,25.72641775 ,14.34015801 ,25.82002899 ,14.49215851 ,25.68801252 ,14.03392645 ,26.19311795 ,14.07849693 
25.83612740 ,13.64127977 ,25.41932481 ,13.62291018 ,25.92904022 ,14.62734802 ,26.02664150 ,14.77649147 ,25.83871283 ,14.31533729 ,26.34013447 ,14.36205120 
25.93745255 ,13.97645843 ,25.65204567 ,13.85294941 ,26.15524727 ,14.86379550 ,26.25612783 ,15.00975757 ,26.01595725 ,14.57631607 ,26.51388417 ,14.62552194 
26.09024789 ,14.31436272 ,25.88494400 ,14.07494258 ,26.38185639 ,15.09220503 ,26.48590395 ,15.23498087 ,26.21815007 ,14.80640074 ,26.71295139 ,14.85843460 
26.29277381 ,14.52395605 ,26.14323772 ,14.21732568 ,26.63607383 ,15.24174460 ,26.74218452 ,15.38095643 ,26.45098101 ,14.99290714 ,26.94322384 ,15.04819115 
26.58606035 ,14.68146271 ,26.44373427 ,14.31439573 ,26.93374287 ,15.34716716 ,27.04129647 ,15.48221261 ,26.71242869 ,15.13363200 ,27.20272492 ,15.19256389 
26.87569296 ,14.82189301 ,26.75785172 ,14.34652338 ,27.24684079 ,15.38805295 ,27.35493473 ,15.51872289 ,26.99331147 ,15.22919254 ,27.48227407 ,15.29204403 
27.17765454 ,14.92825695 ,27.07427744 ,14.35181544 ,27.56299538 ,15.40217807 ,27.67125572 ,15.52843242 ,27.28480895 ,15.29992824 ,27.77277344 ,15.36684738 
27.49116877 ,14.99713482 ,27.38257077 ,14.37574899 ,27.87050025 ,15.43471035 ,27.97918483 ,15.55666809 ,27.58321882 ,15.35722165 ,28.07036576 ,15.42830460 
27.81859014 ,15.02168499 ,27.69705010 ,14.39732174 ,28.18425462 ,15.46505547 ,28.29333230 ,15.58262956 ,27.88775396 ,15.40211869 ,28.37425171 ,15.47745112 
28.14467851 ,15.08012524 ,28.01199865 ,14.40974661 ,28.49873346 ,15.48626937 ,28.60807667 ,15.59945058 ,28.19277497 ,15.44123471 ,28.57870155 ,15.52082330 
28.47760797 ,15.14721494 ,28.31546391 ,14.43434270 ,28.80139364 ,15.51932912 ,28.91116894 ,15.62828131 ,28.49503262 ,15.47830933 ,28.75541511 ,15.56211526 
28.79895617 ,15.15981400 ,28.61303435 ,14.45726868 ,29.09820793 ,15.55055481 ,29.20839028 ,15.65535979 ,28.81078622 ,15.51016070 ,28.91444514 ,15.59837263 
29.18484764 ,15.17387688 ,28.97237397 ,14.46722836 ,29.45712935 ,15.57054396 ,29.56755581 ,15.67033566 ,29.13200471 ,15.53597864 ,29.06496059 ,15.62867328 
29.51786528 ,15.17440133 ,29.28059607 ,14.47298115 ,29.76507066 ,15.58490057 ,29.87566755 ,15.68039134 ,29.44526668 ,15.56755325 ,29.29611134 ,15.66461883 
29.82339884 ,15.20074775 ,29.59012579 ,14.51862886 ,30.07320513 ,15.63917306 ,30.18452975 ,15.73035631 ,29.76308743 ,15.59946027 ,29.55046784 ,15.70096034 
30.12867172 ,15.18482750 ,29.91911140 ,14.52540874 ,30.40187318 ,15.65513612 ,30.51338863 ,15.74172889 ,30.10823033 ,15.58729853 ,29.83424338 ,15.71826732 
30.47964881 ,15.16374019 ,30.23902280 ,14.48837020 ,30.82269402 ,15.52704447 ,30.83378599 ,15.70916062 ,30.45680917 ,15.54297323 ,30.12693768 ,15.70962395 
30.79719612 ,15.14429090 ,30.54750728 ,14.41077172 ,31.13322491 ,15.45808964 ,31.14332384 ,15.63587683 ,30.90618604 ,15.48959170 ,30.42253501 ,15.67464145 
31.13444644 ,15.15429641 ,30.83818832 ,14.31453365 ,31.92647974 ,15.37000538 ,31.43532024 ,15.54370668 ,31.37644093 ,15.41595456 ,30.71604676 ,15.61656456 
31.44893519 ,15.15226400 ,31.12484769 ,14.19772666 ,32.21628879 ,15.26124793 ,31.72358255 ,15.43091346 ,31.75467433 ,15.33116402 ,31.01237552 ,15.54233996 
31.78481520 ,15.14522261 ,31.42533541 ,14.08590692 ,32.51978154 ,15.15786190 ,32.02560223 ,15.32330009 ,32.11865974 ,15.24172600 ,31.31237994 ,15.46155869 
32.11169299 ,15.13292798 ,31.72649874 ,13.98151885 ,32.82374214 ,15.06192351 ,32.32819368 ,15.22312709 ,32.48269704 ,15.15601607 ,31.61551942 ,15.38280149 
32.44873688 ,15.14190634 ,32.03431856 ,13.90021958 ,33.23371195 ,14.98925076 ,32.63711861 ,15.14613357 ,32.84300128 ,15.07119640 ,31.92016192 ,15.30402858 
32.77046760 ,15.12854396 ,32.33487111 ,13.80033074 ,33.53693638 ,14.89779279 ,32.93903653 ,15.05045084 ,33.17899939 ,14.99395661 ,32.22748823 ,15.23220494 
33.11630948 ,15.08786169 ,32.64986271 ,13.74454229 ,33.85336287 ,14.85082117 ,33.25477635 ,14.99906580 ,33.51045521 ,14.93741930 ,32.53806904 ,15.18073229 
33.43078587 ,15.07849668 ,32.96235711 ,13.71868868 ,34.16645731 ,14.83370300 ,33.56760126 ,14.97757781 ,33.83199753 ,14.89611463 ,32.84731932 ,15.14420826 
33.77974350 ,15.07861145 ,33.26745891 ,13.69583747 ,34.47207820 ,14.81937964 ,34.16745891 ,14.89583747 ,34.14954193 ,14.86369798 ,33.15666800 ,15.11640800 
34.08043417 ,15.05549834 ,33.57840735 ,13.66964380 ,34.78363678 ,14.80187837 ,34.47840735 ,14.86964380 ,34.46472241 ,14.83215216 ,33.46689452 ,15.08938255 
34.41027970 ,15.02922579 ,33.88738692 ,13.62603887 ,35.09371341 ,14.76691766 ,34.78738692 ,14.82603887 ,34.77734966 ,14.79880513 ,33.77646163 ,15.06047781 
34.73219556 ,14.97259624 ,34.19401214 ,13.58299566 ,35.40142091 ,14.73245271 ,35.09401214 ,14.78299566 ,35.08942529 ,14.76292753 ,34.08679303 ,15.02900866 
35.02303808 ,14.95686088 ,34.50544464 ,13.53012675 ,35.71420818 ,14.68830012 ,35.60544464 ,14.73012675 ,35.40277747 ,14.72391784 ,34.39923182 ,14.99440829 
35.34821515 ,14.92330004 ,34.82004884 ,13.47866087 ,36.03012673 ,14.64563857 ,35.92004884 ,14.67866087 ,35.71712014 ,14.68987020 ,34.71310867 ,14.96477241 
35.65632941 ,14.88514550 ,35.13542945 ,13.45120252 ,36.34615106 ,14.62699686 ,36.23542945 ,14.65120252 ,36.03209600 ,14.66563719 ,35.02780766 ,14.94495201 
35.97117095 ,14.85849089 ,35.45134434 ,13.43714319 ,36.66233534 ,14.62176387 ,36.55134434 ,14.63714319 ,36.34610539 ,14.65199598 ,35.34160313 ,14.93570440 
36.29170819 ,14.84832250 ,35.76200788 ,13.43741785 ,36.97287008 ,14.63071267 ,36.86200788 ,14.63741785 ,36.65440668 ,14.66767158 ,35.64941593 ,14.95568814 
36.58999504 ,14.84762367 ,36.05813695 ,13.52080975 ,37.26655526 ,14.72234046 ,37.15813695 ,14.72080975 ,37.04601678 ,14.62751839 ,35.94102965 ,15.02179368 
36.93511965 ,14.81763001 ,36.31699979 ,13.66806553 ,37.91699979 ,14.46806553 ,37.41699979 ,14.86806553 ,37.44948529 ,14.59912325 ,36.21809618 ,15.12682319 
37.22870121 ,14.78612389 ,36.58051792 ,13.83323753 ,38.18051792 ,14.63323753 ,37.68051792 ,15.03323753 ,37.78232219 ,14.65516289 ,36.49115156 ,15.24833364 
37.58190586 ,14.78393271 ,36.85326875 ,13.96077240 ,38.45326875 ,14.76077240 ,37.95326875 ,15.16077240 ,38.10667157 ,14.71877283 ,36.76645773 ,15.36749173 
37.86400092 ,14.76887236 ,37.14161003 ,14.06003277 ,38.74161003 ,14.86003277 ,38.24161003 ,15.26003277 ,38.41856013 ,14.78401727 ,37.04953110 ,15.46914043 
38.19136026 ,14.74036113 ,37.44363675 ,14.10210060 ,39.04363675 ,14.90210060 ,38.54363675 ,15.30210060 ,38.73128634 ,14.83077686 ,37.34204879 ,15.54531025 
38.50179611 ,14.74124954 ,37.75627693 ,14.11821672 ,39.35627693 ,14.91821672 ,38.85627693 ,15.31821672 ,39.04411892 ,14.86143821 ,37.64237661 ,15.59898393 
38.82349017 ,14.71896076 ,38.07035229 ,14.11274197 ,39.67035229 ,14.91274197 ,39.17035229 ,15.31274197 ,39.35610708 ,14.87410147 ,37.94633018 ,15.63127449 
